filepath_rel,class_id,split,base_id,is_original,filepath,image_id,sol,instrument,class_name
0490MH0002600010200517I01_DRCL.jpg,16,train,0490MH0002600010200517I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0490MH0002600010200517I01_DRCL.jpg,0490MH0002600010200517I01_DRCL,490,mahli,Wheel
0163MR0008780130201508E01_DRCL.jpg,1,train,0163MR0008780130201508E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0163MR0008780130201508E01_DRCL.jpg,0163MR0008780130201508E01_DRCL,163,mastcam_right,Other rover part
0513ML0020190000202900E01_DRCL.jpg,3,train,0513ML0020190000202900E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0513ML0020190000202900E01_DRCL.jpg,0513ML0020190000202900E01_DRCL,513,mastcam_left,Nearby surface
0617ML0026000640301904E01_DRCL.jpg,3,train,0617ML0026000640301904E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0617ML0026000640301904E01_DRCL.jpg,0617ML0026000640301904E01_DRCL,617,mastcam_left,Nearby surface
0475ML0018890030202200D01_DRCL.jpg,13,train,0475ML0018890030202200D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0475ML0018890030202200D01_DRCL.jpg,0475ML0018890030202200D01_DRCL,475,mastcam_left,Mastcam cal target
0746MR0032080240403438E01_DRCL.jpg,3,train,0746MR0032080240403438E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0746MR0032080240403438E01_DRCL.jpg,0746MR0032080240403438E01_DRCL,746,mastcam_right,Nearby surface
0320MR0010520240300918I01_DRCL.jpg,2,train,0320MR0010520240300918I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0320MR0010520240300918I01_DRCL.jpg,0320MR0010520240300918I01_DRCL,320,mastcam_right,Artifact
0606MR0025570010400934E01_DRCL.jpg,11,train,0606MR0025570010400934E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0606MR0025570010400934E01_DRCL.jpg,0606MR0025570010400934E01_DRCL,606,mastcam_right,Layers
0613MH0003900000203357I01_DRCL.jpg,1,train,0613MH0003900000203357I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0613MH0003900000203357I01_DRCL.jpg,0613MH0003900000203357I01_DRCL,613,mahli,Other rover part
0840MR0037360320500867C00_DRCL.jpg,11,train,0840MR0037360320500867C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0840MR0037360320500867C00_DRCL.jpg,0840MR0037360320500867C00_DRCL,840,mastcam_right,Layers
0298MR0012450200203663E01_DRCL.jpg,3,train,0298MR0012450200203663E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0298MR0012450200203663E01_DRCL.jpg,0298MR0012450200203663E01_DRCL,298,mastcam_right,Nearby surface
0318MR0013040290300735E01_DRCL.jpg,3,train,0318MR0013040290300735E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0318MR0013040290300735E01_DRCL.jpg,0318MR0013040290300735E01_DRCL,318,mastcam_right,Nearby surface
0744ML0031940310205715E01_DRCL.jpg,11,train,0744ML0031940310205715E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0744ML0031940310205715E01_DRCL.jpg,0744ML0031940310205715E01_DRCL,744,mastcam_left,Layers
0514ML0020230000202934D01_DRCL.jpg,13,train,0514ML0020230000202934D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0514ML0020230000202934D01_DRCL.jpg,0514ML0020230000202934D01_DRCL,514,mastcam_left,Mastcam cal target
0618ML0026010730302121E01_DRCL.jpg,3,train,0618ML0026010730302121E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0618ML0026010730302121E01_DRCL.jpg,0618ML0026010730302121E01_DRCL,618,mastcam_left,Nearby surface
0660MH0002590000203862E01_DRCL.jpg,16,train,0660MH0002590000203862E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0660MH0002590000203862E01_DRCL.jpg,0660MH0002590000203862E01_DRCL,660,mahli,Wheel
0186ML0009270890105570E01_DRCL.jpg,3,train,0186ML0009270890105570E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0186ML0009270890105570E01_DRCL.jpg,0186ML0009270890105570E01_DRCL,186,mastcam_left,Nearby surface
0528ML0020870080203217E01_DRCL.jpg,14,train,0528ML0020870080203217E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0528ML0020870080203217E01_DRCL.jpg,0528ML0020870080203217E01_DRCL,528,mastcam_left,Sand
0778ML0033700210400226E01_DRCL.jpg,7,train,0778ML0033700210400226E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0778ML0033700210400226E01_DRCL.jpg,0778ML0033700210400226E01_DRCL,778,mastcam_left,Distant landscape
0513MH0002610010200921I01_DRCL.jpg,16,train,0513MH0002610010200921I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0513MH0002610010200921I01_DRCL.jpg,0513MH0002610010200921I01_DRCL,513,mahli,Wheel
0397ML0016420010200715D01_DRCL.jpg,3,train,0397ML0016420010200715D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0397ML0016420010200715D01_DRCL.jpg,0397ML0016420010200715D01_DRCL,397,mastcam_left,Nearby surface
0003ML0000001500100012D01_DRCL.jpg,1,train,0003ML0000001500100012D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0003ML0000001500100012D01_DRCL.jpg,0003ML0000001500100012D01_DRCL,3,mastcam_left,Other rover part
0439ML0017910070201688E01_DRCL.jpg,11,train,0439ML0017910070201688E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0439ML0017910070201688E01_DRCL.jpg,0439ML0017910070201688E01_DRCL,439,mastcam_left,Layers
0181MH0002240020102595C00_DRCL.jpg,3,train,0181MH0002240020102595C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0181MH0002240020102595C00_DRCL.jpg,0181MH0002240020102595C00_DRCL,181,mahli,Nearby surface
0593ML0024870030300991E01_DRCL.jpg,3,train,0593ML0024870030300991E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0593ML0024870030300991E01_DRCL.jpg,0593ML0024870030300991E01_DRCL,593,mastcam_left,Nearby surface
0472MH0003330000200278E01_DRCL.jpg,16,train,0472MH0003330000200278E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0472MH0003330000200278E01_DRCL.jpg,0472MH0003330000200278E01_DRCL,472,mahli,Wheel
0814MH0003830020301195I01_DRCL.jpg,4,train,0814MH0003830020301195I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0814MH0003830020301195I01_DRCL.jpg,0814MH0003830020301195I01_DRCL,814,mahli,Close-up rock
0019MR0000530110100149C00_DRCL.jpg,3,train,0019MR0000530110100149C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0019MR0000530110100149C00_DRCL.jpg,0019MR0000530110100149C00_DRCL,19,mastcam_right,Nearby surface
0493ML0019580000202495E01_DRCL.jpg,0,train,0493ML0019580000202495E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0493ML0019580000202495E01_DRCL.jpg,0493ML0019580000202495E01_DRCL,493,mastcam_left,Arm cover
0580MR0024071950400190E01_DRCL.jpg,10,train,0580MR0024071950400190E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0580MR0024071950400190E01_DRCL.jpg,0580MR0024071950400190E01_DRCL,580,mastcam_right,Float
0174ML0009350000105177E01_DRCL.jpg,3,train,0174ML0009350000105177E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0174ML0009350000105177E01_DRCL.jpg,0174ML0009350000105177E01_DRCL,174,mastcam_left,Nearby surface
0843ML0037520310401531C00_DRCL.jpg,10,train,0843ML0037520310401531C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0843ML0037520310401531C00_DRCL.jpg,0843ML0037520310401531C00_DRCL,843,mastcam_left,Float
0549ML0022170020204132E01_DRCL.jpg,17,train,0549ML0022170020204132E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0549ML0022170020204132E01_DRCL.jpg,0549ML0022170020204132E01_DRCL,549,mastcam_left,Wheel joint
0810MH0004440010300995C00_DRCL.jpg,4,train,0810MH0004440010300995C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0810MH0004440010300995C00_DRCL.jpg,0810MH0004440010300995C00_DRCL,810,mahli,Close-up rock
0721MR0030860030402819E01_DRCL.jpg,3,train,0721MR0030860030402819E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0721MR0030860030402819E01_DRCL.jpg,0721MR0030860030402819E01_DRCL,721,mastcam_right,Nearby surface
0803ML0035100010400859E01_DRCL.jpg,17,train,0803ML0035100010400859E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0803ML0035100010400859E01_DRCL.jpg,0803ML0035100010400859E01_DRCL,803,mastcam_left,Wheel joint
0284ML0009650000106266M00_DRCL.jpg,3,train,0284ML0009650000106266M00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0284ML0009650000106266M00_DRCL.jpg,0284ML0009650000106266M00_DRCL,284,mastcam_left,Nearby surface
0707MH0003850010204311I01_DRCL.jpg,13,train,0707MH0003850010204311I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0707MH0003850010204311I01_DRCL.jpg,0707MH0003850010204311I01_DRCL,707,mahli,Mastcam cal target
0631ML0026080030302424E01_DRCL.jpg,11,train,0631ML0026080030302424E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0631ML0026080030302424E01_DRCL.jpg,0631ML0026080030302424E01_DRCL,631,mastcam_left,Layers
0060MH0000360000100549I01_DRCL.jpg,4,train,0060MH0000360000100549I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0060MH0000360000100549I01_DRCL.jpg,0060MH0000360000100549I01_DRCL,60,mahli,Close-up rock
0176ML0009120090105238E01_DRCL.jpg,3,train,0176ML0009120090105238E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0176ML0009120090105238E01_DRCL.jpg,0176ML0009120090105238E01_DRCL,176,mastcam_left,Nearby surface
0181ML0009870030105264D01_DRCL.jpg,8,train,0181ML0009870030105264D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0181ML0009870030105264D01_DRCL.jpg,0181ML0009870030105264D01_DRCL,181,mastcam_left,Drill hole
0580MR0024071050400100E01_DRCL.jpg,11,train,0580MR0024071050400100E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0580MR0024071050400100E01_DRCL.jpg,0580MR0024071050400100E01_DRCL,580,mastcam_right,Layers
0618MR0026010610401330E01_DRCL.jpg,10,train,0618MR0026010610401330E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0618MR0026010610401330E01_DRCL.jpg,0618MR0026010610401330E01_DRCL,618,mastcam_right,Float
0319MR0013050050300828E01_DRCL.jpg,3,train,0319MR0013050050300828E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0319MR0013050050300828E01_DRCL.jpg,0319MR0013050050300828E01_DRCL,319,mastcam_right,Nearby surface
0395ML0016250030200613E01_DRCL.jpg,10,train,0395ML0016250030200613E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0395ML0016250030200613E01_DRCL.jpg,0395ML0016250030200613E01_DRCL,395,mastcam_left,Float
0163MR0008760160201434D01_DRCL.jpg,1,train,0163MR0008760160201434D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0163MR0008760160201434D01_DRCL.jpg,0163MR0008760160201434D01_DRCL,163,mastcam_right,Other rover part
0843ML0037520100401510C00_DRCL.jpg,3,train,0843ML0037520100401510C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0843ML0037520100401510C00_DRCL.jpg,0843ML0037520100401510C00_DRCL,843,mastcam_left,Nearby surface
0160MH0000750000101732I01_DRCL.jpg,2,train,0160MH0000750000101732I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0160MH0000750000101732I01_DRCL.jpg,0160MH0000750000101732I01_DRCL,160,mahli,Artifact
0583ML0024390520300435I01_DRCL.jpg,2,train,0583ML0024390520300435I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0583ML0024390520300435I01_DRCL.jpg,0583ML0024390520300435I01_DRCL,583,mastcam_left,Artifact
0660ML0028000040303310I01_DRCL.jpg,17,train,0660ML0028000040303310I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0660ML0028000040303310I01_DRCL.jpg,0660ML0028000040303310I01_DRCL,660,mastcam_left,Wheel joint
0946MH0004870050303769C00_DRCL.jpg,12,train,0946MH0004870050303769C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0946MH0004870050303769C00_DRCL.jpg,0946MH0004870050303769C00_DRCL,946,mahli,Light-toned veins
0794ML0034670010400661E01_DRCL.jpg,17,train,0794ML0034670010400661E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0794ML0034670010400661E01_DRCL.jpg,0794ML0034670010400661E01_DRCL,794,mastcam_left,Wheel joint
0601MR0025370120400778E01_DRCL.jpg,3,train,0601MR0025370120400778E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0601MR0025370120400778E01_DRCL.jpg,0601MR0025370120400778E01_DRCL,601,mastcam_right,Nearby surface
0565ML0022880000204683E01_DRCL.jpg,17,train,0565ML0022880000204683E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0565ML0022880000204683E01_DRCL.jpg,0565ML0022880000204683E01_DRCL,565,mastcam_left,Wheel joint
0431ML0017570010201429E01_DRCL.jpg,3,train,0431ML0017570010201429E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0431ML0017570010201429E01_DRCL.jpg,0431ML0017570010201429E01_DRCL,431,mastcam_left,Nearby surface
0901ML0039490360402186C00_DRCL.jpg,3,train,0901ML0039490360402186C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0901ML0039490360402186C00_DRCL.jpg,0901ML0039490360402186C00_DRCL,901,mastcam_left,Nearby surface
0593ML0024860000300973I01_DRCL.jpg,2,train,0593ML0024860000300973I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0593ML0024860000300973I01_DRCL.jpg,0593ML0024860000300973I01_DRCL,593,mastcam_left,Artifact
0937MH0004800060303468I01_DRCL.jpg,4,train,0937MH0004800060303468I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0937MH0004800060303468I01_DRCL.jpg,0937MH0004800060303468I01_DRCL,937,mahli,Close-up rock
0937MH0004840060303479I01_DRCL.jpg,4,train,0937MH0004840060303479I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0937MH0004840060303479I01_DRCL.jpg,0937MH0004840060303479I01_DRCL,937,mahli,Close-up rock
0768MH0004100020300234I01_DRCL.jpg,8,train,0768MH0004100020300234I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0768MH0004100020300234I01_DRCL.jpg,0768MH0004100020300234I01_DRCL,768,mahli,Drill hole
0946MH0004870060303813I01_DRCL.jpg,4,train,0946MH0004870060303813I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0946MH0004870060303813I01_DRCL.jpg,0946MH0004870060303813I01_DRCL,946,mahli,Close-up rock
0828MH0004520020301692C00_DRCL.jpg,11,train,0828MH0004520020301692C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0828MH0004520020301692C00_DRCL.jpg,0828MH0004520020301692C00_DRCL,828,mahli,Layers
0537MH0003110020201374I01_DRCL.jpg,4,train,0537MH0003110020201374I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0537MH0003110020201374I01_DRCL.jpg,0537MH0003110020201374I01_DRCL,537,mahli,Close-up rock
0392MR0016110020302116E01_DRCL.jpg,3,train,0392MR0016110020302116E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0392MR0016110020302116E01_DRCL.jpg,0392MR0016110020302116E01_DRCL,392,mastcam_right,Nearby surface
0116ML0007330050103710D01_DRCL.jpg,10,train,0116ML0007330050103710D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0116ML0007330050103710D01_DRCL.jpg,0116ML0007330050103710D01_DRCL,116,mastcam_left,Float
0170ML0009050250104704E01_DRCL.jpg,7,train,0170ML0009050250104704E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0170ML0009050250104704E01_DRCL.jpg,0170ML0009050250104704E01_DRCL,170,mastcam_left,Distant landscape
0394MH0003060020104456I01_DRCL.jpg,4,train,0394MH0003060020104456I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0394MH0003060020104456I01_DRCL.jpg,0394MH0003060020104456I01_DRCL,394,mahli,Close-up rock
0765MH0001900010300083C00_DRCL.jpg,8,train,0765MH0001900010300083C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0765MH0001900010300083C00_DRCL.jpg,0765MH0001900010300083C00_DRCL,765,mahli,Drill hole
0617ML0026400030302019D01_DRCL.jpg,13,train,0617ML0026400030302019D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0617ML0026400030302019D01_DRCL.jpg,0617ML0026400030302019D01_DRCL,617,mastcam_left,Mastcam cal target
0585MH0002910020202582I01_DRCL.jpg,4,train,0585MH0002910020202582I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0585MH0002910020202582I01_DRCL.jpg,0585MH0002910020202582I01_DRCL,585,mahli,Close-up rock
0109ML0006850810103435E01_DRCL.jpg,3,train,0109ML0006850810103435E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0109ML0006850810103435E01_DRCL.jpg,0109ML0006850810103435E01_DRCL,109,mastcam_left,Nearby surface
0109ML0006840370103349E01_DRCL.jpg,10,train,0109ML0006840370103349E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0109ML0006840370103349E01_DRCL.jpg,0109ML0006840370103349E01_DRCL,109,mastcam_left,Float
0069ML0004850000102528I01_DRCL.jpg,13,train,0069ML0004850000102528I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0069ML0004850000102528I01_DRCL.jpg,0069ML0004850000102528I01_DRCL,69,mastcam_left,Mastcam cal target
0735MR0031500040403079E01_DRCL.jpg,3,train,0735MR0031500040403079E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0735MR0031500040403079E01_DRCL.jpg,0735MR0031500040403079E01_DRCL,735,mastcam_right,Nearby surface
0703ML0029720080304368E01_DRCL.jpg,11,train,0703ML0029720080304368E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0703ML0029720080304368E01_DRCL.jpg,0703ML0029720080304368E01_DRCL,703,mastcam_left,Layers
0741MR0031820380403207E01_DRCL.jpg,3,train,0741MR0031820380403207E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0741MR0031820380403207E01_DRCL.jpg,0741MR0031820380403207E01_DRCL,741,mastcam_right,Nearby surface
0530ML0021020060203307D01_DRCL.jpg,18,train,0530ML0021020060203307D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0530ML0021020060203307D01_DRCL.jpg,0530ML0021020060203307D01_DRCL,530,mastcam_left,Wheel tracks
0918MR0010370030501540C00_DRCL.jpg,10,train,0918MR0010370030501540C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0918MR0010370030501540C00_DRCL.jpg,0918MR0010370030501540C00_DRCL,918,mastcam_right,Float
0069ML0004150000102550Q01_DRCL.jpg,1,train,0069ML0004150000102550Q01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0069ML0004150000102550Q01_DRCL.jpg,0069ML0004150000102550Q01_DRCL,69,mastcam_left,Other rover part
0752MR0032330020403660D01_DRCL.jpg,15,train,0752MR0032330020403660D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0752MR0032330020403660D01_DRCL.jpg,0752MR0032330020403660D01_DRCL,752,mastcam_right,Sun
0192MR0010180060202594E01_DRCL.jpg,3,train,0192MR0010180060202594E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0192MR0010180060202594E01_DRCL.jpg,0192MR0010180060202594E01_DRCL,192,mastcam_right,Nearby surface
0078MR0005860320103950I01_DRCL.jpg,3,train,0078MR0005860320103950I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0078MR0005860320103950I01_DRCL.jpg,0078MR0005860320103950I01_DRCL,78,mastcam_right,Nearby surface
0854MR0037750020501033D01_DRCL.jpg,15,train,0854MR0037750020501033D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0854MR0037750020501033D01_DRCL.jpg,0854MR0037750020501033D01_DRCL,854,mastcam_right,Sun
0102ML0006750010103024E01_DRCL.jpg,18,train,0102ML0006750010103024E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0102ML0006750010103024E01_DRCL.jpg,0102ML0006750010103024E01_DRCL,102,mastcam_left,Wheel tracks
0298MR0012450220203665E01_DRCL.jpg,10,train,0298MR0012450220203665E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0298MR0012450220203665E01_DRCL.jpg,0298MR0012450220203665E01_DRCL,298,mastcam_right,Float
0232MR0011010140202971D01_DRCL.jpg,3,train,0232MR0011010140202971D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0232MR0011010140202971D01_DRCL.jpg,0232MR0011010140202971D01_DRCL,232,mastcam_right,Nearby surface
0529MR0020900030303310D01_DRCL.jpg,14,train,0529MR0020900030303310D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0529MR0020900030303310D01_DRCL.jpg,0529MR0020900030303310D01_DRCL,529,mastcam_right,Sand
0319ML0013050060107681I01_DRCL.jpg,3,train,0319ML0013050060107681I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0319ML0013050060107681I01_DRCL.jpg,0319ML0013050060107681I01_DRCL,319,mastcam_left,Nearby surface
0516MH0002910010200975C00_DRCL.jpg,4,train,0516MH0002910010200975C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0516MH0002910010200975C00_DRCL.jpg,0516MH0002910010200975C00_DRCL,516,mahli,Close-up rock
0777MH0004380010300274I01_DRCL.jpg,8,train,0777MH0004380010300274I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0777MH0004380010300274I01_DRCL.jpg,0777MH0004380010300274I01_DRCL,777,mahli,Drill hole
0910MH0004360020302972I01_DRCL.jpg,8,train,0910MH0004360020302972I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0910MH0004360020302972I01_DRCL.jpg,0910MH0004360020302972I01_DRCL,910,mahli,Drill hole
0762MR0032730070403812D01_DRCL.jpg,8,train,0762MR0032730070403812D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0762MR0032730070403812D01_DRCL.jpg,0762MR0032730070403812D01_DRCL,762,mastcam_right,Drill hole
0628MH0004120010203612I01_DRCL.jpg,8,train,0628MH0004120010203612I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0628MH0004120010203612I01_DRCL.jpg,0628MH0004120010203612I01_DRCL,628,mahli,Drill hole
0840ML0037360130401411C00_DRCL.jpg,3,train,0840ML0037360130401411C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0840ML0037360130401411C00_DRCL.jpg,0840ML0037360130401411C00_DRCL,840,mastcam_left,Nearby surface
0059MR0002680040103133E01_DRCL.jpg,18,train,0059MR0002680040103133E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0059MR0002680040103133E01_DRCL.jpg,0059MR0002680040103133E01_DRCL,59,mastcam_right,Wheel tracks
0303MH0002910020103661I01_DRCL.jpg,4,train,0303MH0002910020103661I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0303MH0002910020103661I01_DRCL.jpg,0303MH0002910020103661I01_DRCL,303,mahli,Close-up rock
0828MR0036350150500610C00_DRCL.jpg,11,train,0828MR0036350150500610C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0828MR0036350150500610C00_DRCL.jpg,0828MR0036350150500610C00_DRCL,828,mastcam_right,Layers
0173ML0009340020105171D01_DRCL.jpg,3,train,0173ML0009340020105171D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0173ML0009340020105171D01_DRCL.jpg,0173ML0009340020105171D01_DRCL,173,mastcam_left,Nearby surface
0640MR0027190120401844D01_DRCL.jpg,13,train,0640MR0027190120401844D01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0640MR0027190120401844D01_DRCL.jpg,0640MR0027190120401844D01_DRCL,640,mastcam_right,Mastcam cal target
0508ML0019960000202746C00_DRCL.jpg,0,train,0508ML0019960000202746C00_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0508ML0019960000202746C00_DRCL.jpg,0508ML0019960000202746C00_DRCL,508,mastcam_left,Arm cover
0935MH0004800060303263I01_DRCL.jpg,4,train,0935MH0004800060303263I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0935MH0004800060303263I01_DRCL.jpg,0935MH0004800060303263I01_DRCL,935,mahli,Close-up rock
0052ML0002400040102214I01_DRCL.jpg,0,train,0052ML0002400040102214I01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0052ML0002400040102214I01_DRCL.jpg,0052ML0002400040102214I01_DRCL,52,mastcam_left,Arm cover
0549MR0022200010303774E01_DRCL.jpg,3,train,0549MR0022200010303774E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0549MR0022200010303774E01_DRCL.jpg,0549MR0022200010303774E01_DRCL,549,mastcam_right,Nearby surface
0679ML0028900030303990E01_DRCL.jpg,16,train,0679ML0028900030303990E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0679ML0028900030303990E01_DRCL.jpg,0679ML0028900030303990E01_DRCL,679,mastcam_left,Wheel
0229MR0009790000202920E01_DRCL.jpg,1,train,0229MR0009790000202920E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0229MR0009790000202920E01_DRCL.jpg,0229MR0009790000202920E01_DRCL,229,mastcam_right,Other rover part
0192ML0010171010105782E01_DRCL.jpg,3,train,0192ML0010171010105782E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0192ML0010171010105782E01_DRCL.jpg,0192ML0010171010105782E01_DRCL,192,mastcam_left,Nearby surface
0490ML0019410040202465E01_DRCL.jpg,16,train,0490ML0019410040202465E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0490ML0019410040202465E01_DRCL.jpg,0490ML0019410040202465E01_DRCL,490,mastcam_left,Wheel
0864MR0038040070501104E01_DRCL.jpg,3,train,0864MR0038040070501104E01_DRCL,True,data/msl/extracted/msl-labeled-data-set-v2.1/images/0864MR0038040070501104E01_DRCL.jpg,0864MR0038040070501104E01_DRCL,864,mastcam_right,Nearby surface
